title,user_id,genre,tags
"Little Women (1994)","476","Drama","Louisa May Alcott"
"Pinocchio (1940)","476","Animation|Children|Fantasy|Musical","Disney"
"Shawshank Redemption, The (1994)","476","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Terminator 2: Judgment Day (1991)","476","Action|Sci-Fi","apocalypse, Arnold Schwarzenegger, nuclear war, sci-fi, Suspense, time travel, robots, Scifi masterpiece"
"(500) Days of Summer (2009)","477","Comedy|Drama|Romance","artistic, Funny, humorous, inspiring, intelligent, quirky, romance, Zooey Deschanel"
"Akira (1988)","477","Action|Adventure|Animation|Sci-Fi","animation, anime, visually stunning"
"American Splendor (2003)","477","Comedy|Drama","cancer"
"Animal House (1978)","477","Comedy","college, TOGA"
"Apocalypse Now (1979)","477","Action|Drama|War","Vietnam"
"Bananas (1971)","477","Comedy|War",NULL
"Battlestar Galactica (2003)","477","Drama|Sci-Fi|War",NULL
"Blade Runner (1982)","477","Action|Sci-Fi|Thriller","sci-fi, robots, androids, artificial intelligence, atmospheric, cyberpunk, future, mindfuck, Philip K. Dick, atmospheric, dreamlike, existentialism, philosophical"
"Caddyshack (1980)","477","Comedy","golf"
"Departed, The (2006)","477","Crime|Drama|Thriller","way too long, Leonardo DiCaprio, suspense, twist ending, undercover cop, atmospheric, Jack Nicholson, Leonardo DiCaprio, Martin Scorsese, suspense"
"Donnie Darko (2001)","477","Drama|Mystery|Sci-Fi|Thriller","atmospheric, cult film, dreamlike, hallucinatory, psychological, surreal, time travel, jake gyllenhaal, time travel, dreamlike, hallucinatory, mental illness, psychology, social commentary, teen, thought-provoking, atmospheric, cerebral, dreamlike, enigmatic, hallucinatory, mental illness, mindfuck, philosophy, psychological, quirky, surreal, thought-provoking, weird"
"Dr. Horrible's Sing-Along Blog (2008)","477","Comedy|Drama|Musical|Sci-Fi","joss whedon, Nathan Fillion, Neil Patrick Harris, parody"
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)","477","Comedy|War","dark comedy, Atomic bomb, black comedy, dark comedy, satire, purity of essence, Slim Pickens, black comedy, dark comedy, Quirky"
"FLCL (2000)","477","Animation|Comedy|Fantasy|Sci-Fi","2D animation, cult film, stylish, surreal"
"Forrest Gump (1994)","477","Comedy|Drama|Romance|War","shrimp, Vietnam, bubba gump shrimp, lieutenant dan, stupid is as stupid does, bittersweet, emotional, heartwarming, touching"
"Fugitive, The (1993)","477","Thriller","based on a TV show"
"Full Metal Jacket (1987)","477","Drama|War","Vietnam, anti-war"
"Grand Day Out with Wallace and Gromit, A (1989)","477","Adventure|Animation|Children|Comedy|Sci-Fi","moon"
"Hitchhiker's Guide to the Galaxy, The (2005)","477","Adventure|Comedy|Sci-Fi",NULL
"Host, The (Gwoemul) (2006)","477","Comedy|Drama|Horror|Sci-Fi|Thriller",NULL
"Howl's Moving Castle (Hauru no ugoku shiro) (2004)","477","Adventure|Animation|Fantasy|Romance","anime, fantasy world, Hayao Miyazaki, Studio Ghibli, 06 Oscar Nominated Best Movie - Animation, In Netflix queue"
"In Bruges (2008)","477","Comedy|Crime|Drama|Thriller","black comedy, Colin Farrell, dark comedy, drugs, friendship, irreverent, Ralph Fiennes, stylized"
"M*A*S*H (a.k.a. MASH) (1970)","477","Comedy|Drama|War",NULL
"More (1998)","477","Animation|Drama|Sci-Fi|IMAX","claymation, creativity, dystopia, free to download, imagination, no dialogue, social commentary"
"Never Cry Wolf (1983)","477","Adventure|Drama",NULL
"Primer (2004)","477","Drama|Sci-Fi","time travel"
"Princess Mononoke (Mononoke-hime) (1997)","477","Action|Adventure|Animation|Drama|Fantasy","anime, adventure, atmospheric, fantasy world, Studio Ghibli, surreal"
"Rare Exports: A Christmas Tale (Rare Exports) (2010)","477","Action|Comedy","male nudity"
"Scott Pilgrim vs. the World (2010)","477","Action|Comedy|Fantasy|Musical|Romance","geeky, Michael Cera, stylized, video games"
"Shaun of the Dead (2004)","477","Comedy|Horror","zombies"
"Shawshank Redemption, The (1994)","477","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Shutter Island (2010)","477","Drama|Mystery|Thriller","insanity, Leonardo DiCaprio, Martin Scorsese, plot twist, psychological, Psychological Thriller, thought-provoking"
"Silence of the Lambs, The (1991)","477","Crime|Horror|Thriller","Hannibal Lector, disturbing, drama, gothic, psychology, suspense"
"Sin City (2005)","477","Action|Crime|Film-Noir|Mystery|Thriller","cult"
"Star Wars: Episode V - The Empire Strikes Back (1980)","477","Action|Adventure|Sci-Fi","I am your father, space, space opera, classic, George Lucas, Harrison Ford, music, original plot, sci-fi, sequel"
"Superbad (2007)","477","Comedy","friendship, high school, Michael Cera, nerds, self discovery, shenanigans, virginity"
"Terminator 2: Judgment Day (1991)","477","Action|Sci-Fi","apocalypse, Arnold Schwarzenegger, nuclear war, sci-fi, Suspense, time travel, robots, Scifi masterpiece"
"Thing, The (1982)","477","Action|Horror|Sci-Fi|Thriller",NULL
"Unbreakable (2000)","477","Drama|Sci-Fi","superhero, atmospheric, comics, father-son relationship, mindfuck, unique, atmospheric, somber"
"Wallace & Gromit: A Close Shave (1995)","477","Animation|Children|Comedy","Aardman"
"WALL·E (2008)","477","Adventure|Animation|Children|Romance|Sci-Fi","last man on earth, love story, Post apocalyptic, social commentary"
"84 Charing Cross Road (1987)","479","Drama|Romance","books"
"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)","479","Adventure|Comedy|Sci-Fi",NULL
"Antonia's Line (Antonia) (1995)","479","Comedy|Drama",NULL
"Austin Powers: The Spy Who Shagged Me (1999)","479","Action|Adventure|Comedy",NULL
"Beautiful Mind, A (2001)","479","Drama|Romance","mathematics"
"Blazing Saddles (1974)","479","Comedy|Western","dark humor, easygoing, silly"
"Blues Brothers, The (1980)","479","Action|Comedy|Musical","Saturday Night Live"
"Breakfast Club, The (1985)","479","Comedy|Drama",NULL
"Broadcast News (1987)","479","Comedy|Drama|Romance","journalism"
"Cookie's Fortune (1999)","479","Comedy|Drama","southern US"
"Dirty Rotten Scoundrels (1988)","479","Comedy",NULL
"Emma (1996)","479","Comedy|Drama|Romance","Jane Austen"
"Empire Records (1995)","479","Comedy|Drama",NULL
"Flamingo Kid, The (1984)","479","Comedy|Drama",NULL
"Goodbye Girl, The (1977)","479","Comedy|Romance",NULL
"Groundhog Day (1993)","479","Comedy|Fantasy|Romance",NULL
"Happy, Texas (1999)","479","Comedy",NULL
"L.A. Story (1991)","479","Comedy|Romance","weather forecaster"
"Monsoon Wedding (2001)","479","Comedy|Romance","India"
"Monsters, Inc. (2001)","479","Adventure|Animation|Children|Comedy|Fantasy",NULL
"Moulin Rouge (2001)","479","Drama|Musical|Romance",NULL
"Mrs. Miniver (1942)","479","Drama|War",NULL
"Places in the Heart (1984)","479","Drama","racism"
"Raising Arizona (1987)","479","Comedy","Coen Brothers"
"Rear Window (1954)","479","Mystery|Thriller","voyeurism, imdb top 250, James Stewart, mystery, photographer, photography"
"Right Stuff, The (1983)","479","Drama","NASA, space"
"Royal Tenenbaums, The (2001)","479","Comedy|Drama","new york"
"Rudy (1993)","479","Drama","football"
"Sabrina (1954)","479","Comedy|Romance","rich guy - poor girl"
"Some Like It Hot (1959)","479","Comedy|Crime","men in drag"
"South Park: Bigger, Longer and Uncut (1999)","479","Animation|Comedy|Musical","adult humor, controversial, crude humor, free speech, parody, satire, south park, Trey Parker"
"Wizard of Oz, The (1939)","479","Adventure|Children|Fantasy|Musical","Dorothy, Toto"
"Young Frankenstein (1974)","479","Comedy|Fantasy","spoof"
"12 Angry Men (1957)","480","Drama","court, claustrophobic, confrontational, earnest, good dialogue, great screenplay, gritty, Motivational, thought-provoking"
"Alien (1979)","480","Horror|Sci-Fi","aliens"
"Almost Famous (2000)","480","Drama","music, journalism, music, Rolling Stone"
"Amadeus (1984)","480","Drama","Mozart, Salieri"
"American History X (1998)","480","Crime|Drama","thought-provoking, racism, edward norton, emotional, politics"
"Annie Hall (1977)","480","Comedy|Romance","New York"
"Back to the Future (1985)","480","Adventure|Comedy|Sci-Fi","time travel"
"Baraka (1992)","480","Documentary",NULL
"Big (1988)","480","Comedy|Drama|Fantasy|Romance","children"
"Bottle Rocket (1996)","480","Adventure|Comedy|Crime|Romance","crime, off-beat comedy, quirky"
"Braveheart (1995)","480","Action|Drama|War","beautiful scenery, epic, historical, inspirational, Medieval, mel gibson, Oscar (Best Cinematography), revenge, sword fight, Scotland"
"Brick (2005)","480","Crime|Drama|Film-Noir|Mystery",NULL
"Bullets Over Broadway (1994)","480","Comedy",NULL
"Catch Me If You Can (2002)","480","Crime|Drama","crime, cheating, intelligent, Leonardo DiCaprio, lies, smart, Tom Hanks, twists & turns"
"Christmas Story, A (1983)","480","Children|Comedy","Christmas"
"Cider House Rules, The (1999)","480","Drama",NULL
"Citizen Kane (1941)","480","Drama|Mystery","Rosebud"
"Dances with Wolves (1990)","480","Adventure|Drama|Western","American Indians, Native Americans"
"Dazed and Confused (1993)","480","Comedy",NULL
"Dead Poets Society (1989)","480","Drama","highschool, High School"
"Donnie Darko (2001)","480","Drama|Mystery|Sci-Fi|Thriller","atmospheric, cult film, dreamlike, hallucinatory, psychological, surreal, time travel, jake gyllenhaal, time travel, dreamlike, hallucinatory, mental illness, psychology, social commentary, teen, thought-provoking, atmospheric, cerebral, dreamlike, enigmatic, hallucinatory, mental illness, mindfuck, philosophy, psychological, quirky, surreal, thought-provoking, weird"
"Driving Miss Daisy (1989)","480","Drama","rasicm"
"E.T. the Extra-Terrestrial (1982)","480","Children|Drama|Sci-Fi","aliens"
"Forrest Gump (1994)","480","Comedy|Drama|Romance|War","shrimp, Vietnam, bubba gump shrimp, lieutenant dan, stupid is as stupid does, bittersweet, emotional, heartwarming, touching"
"Gangs of New York (2002)","480","Crime|Drama",NULL
"Gattaca (1997)","480","Drama|Sci-Fi|Thriller","future, intelligent, thought-provoking"
"Godfather, The (1972)","480","Crime|Drama","Mafia"
"Godfather: Part II, The (1974)","480","Crime|Drama","Al Pacino, Mafia, Mafia"
"Good Will Hunting (1997)","480","Drama|Romance","inspirational, heartwarming, inspirational"
"Hannah and Her Sisters (1986)","480","Comedy|Drama|Romance","family"
"High Fidelity (2000)","480","Comedy|Drama|Romance","music, Nick Hornby"
"Indiana Jones and the Last Crusade (1989)","480","Action|Adventure","archaeology, Holy Grail"
"Indiana Jones and the Temple of Doom (1984)","480","Action|Adventure|Fantasy","archaeology"
"Jurassic Park (1993)","480","Action|Adventure|Sci-Fi|Thriller","Dinosaur"
"Kingdom of Heaven (2005)","480","Action|Drama|Romance|War","David Thewlis, Eva Green, Liam Neeson, Orlando Bloom"
"Last of the Mohicans, The (1992)","480","Action|Romance|War|Western","Hawkeye, James Fennimore Cooper"
"Little Miss Sunshine (2006)","480","Adventure|Comedy|Drama",NULL
"Love and Death (1975)","480","Comedy",NULL
"Matrix, The (1999)","480","Action|Sci-Fi|Thriller","martial arts, sci-fi, alternate universe, philosophy, post apocalyptic"
"Monty Python and the Holy Grail (1975)","480","Adventure|Comedy|Fantasy","british comedy, Monty Python, England, King Arthur"
"Office Space (1999)","480","Comedy|Crime","stapler, workplace"
"Pianist, The (2002)","480","Drama|War","holocaust, true story, Holocaust"
"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)","480","Action|Adventure","adventure, archaeology, indiana jones, Steven Spielberg, treasure hunt, archaeology, ark of the covenant, indiana jones"
"Royal Tenenbaums, The (2001)","480","Comedy|Drama","new york"
"Rushmore (1998)","480","Comedy|Drama",NULL
"Schindler's List (1993)","480","Drama|War","moving, thought-provoking, Holocaust, based on a true story, biography, disturbing, holocaust"
"Shawshank Redemption, The (1994)","480","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Shining, The (1980)","480","Horror","atmospheric, disturbing, Horror, jack nicholson, masterpiece, psychological, Stanley Kubrick, suspense, Stephen King"
"Small Time Crooks (2000)","480","Comedy|Crime",NULL
"Spider-Man 2 (2004)","480","Action|Adventure|Sci-Fi|IMAX","Doc Ock"
"Star Wars: Episode V - The Empire Strikes Back (1980)","480","Action|Adventure|Sci-Fi","I am your father, space, space opera, classic, George Lucas, Harrison Ford, music, original plot, sci-fi, sequel"
"Talladega Nights: The Ballad of Ricky Bobby (2006)","480","Action|Comedy",NULL
"Unforgiven (1992)","480","Drama|Western","revenge"
"Wet Hot American Summer (2001)","480","Comedy",NULL
"When Harry Met Sally... (1989)","480","Comedy|Romance","New York"
"Wizard of Oz, The (1939)","480","Adventure|Children|Fantasy|Musical","Dorothy, Toto"
"L.A. Confidential (1997)","481","Crime|Film-Noir|Mystery|Thriller","Police"
"Titanic (1997)","481","Drama|Romance","shipwreck, romance"
"Back to the Future (1985)","482","Adventure|Comedy|Sci-Fi","time travel"
"Die Hard (1988)","482","Action|Crime|Thriller",NULL
"Fifth Element, The (1997)","482","Action|Adventure|Comedy|Sci-Fi",NULL
"Harry Potter and the Prisoner of Azkaban (2004)","482","Adventure|Fantasy|IMAX","Magic, Wizards"
"Incredibles, The (2004)","482","Action|Adventure|Animation|Children|Comedy","Disney, superhero, animation, Samuel L. Jackson"
"Mr. Holland's Opus (1995)","482","Drama","music"
"Shrek 2 (2004)","482","Adventure|Animation|Children|Comedy|Musical|Romance","ogres"
"Spider-Man 2 (2004)","482","Action|Adventure|Sci-Fi|IMAX","Doc Ock"
"Star Trek II: The Wrath of Khan (1982)","482","Action|Adventure|Sci-Fi|Thriller","Captain Kirk"
"Stargate (1994)","482","Action|Adventure|Sci-Fi","time travel"
"Superman (1978)","482","Action|Adventure|Sci-Fi","superhero"
"12 Angry Men (1957)","483","Drama","court, claustrophobic, confrontational, earnest, good dialogue, great screenplay, gritty, Motivational, thought-provoking"
"Adaptation (2002)","483","Comedy|Drama|Romance",NULL
"Adventures of Baron Munchausen, The (1988)","483","Adventure|Comedy|Fantasy",NULL
"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)","483","Comedy|Romance","whimsical"
"Antitrust (2001)","483","Crime|Drama|Thriller",NULL
"Apartment, The (1960)","483","Comedy|Drama|Romance","adultery"
"Being John Malkovich (1999)","483","Comedy|Drama|Fantasy",NULL
"Belle époque (1992)","483","Comedy|Romance",NULL
"Big Fish (2003)","483","Drama|Fantasy|Romance","dreamlike, sentimental, surreal, Tim Burton"
"Big Lebowski, The (1998)","483","Comedy|Crime","Coen Brothers, black comedy, bowling, classic, coen brothers, comedy, crime, Cult classic, cult film, dark comedy, deadpan, drugs, funny, great dialogue, great soundtrack, Highly quotable, imdb top 250, Jeff Bridges, John Goodman, Julianne Moore, kidnapping, marijuana, Nudity (Full Frontal), off-beat comedy, Philip Seymour Hoffman, quirky, ransom, rug, sarcasm, satirical, Steve Buscemi, violence"
"Brazil (1985)","483","Fantasy|Sci-Fi",NULL
"Chorus, The (Choristes, Les) (2004)","483","Drama",NULL
"Cinema Paradiso (Nuovo cinema Paradiso) (1989)","483","Drama",NULL
"City of Lost Children, The (Cité des enfants perdus, La) (1995)","483","Adventure|Drama|Fantasy|Mystery|Sci-Fi","kidnapping"
"Dark City (1998)","483","Adventure|Film-Noir|Sci-Fi|Thriller","amnesia"
"Django Unchained (2012)","483","Action|Drama|Western","action, Christoph Waltz, funny, good soundtrack, Great performances, Humour, Leonardo DiCaprio, Quentin Tarantino, Samuel L. Jackson, Soundtrack, western, Soundtrack"
"Eternal Sunshine of the Spotless Mind (2004)","483","Drama|Romance|Sci-Fi","alternate reality, memory, thought-provoking, jim carrey, memory, cult film, imagination, Jim Carrey, love, surreal, arthouse, artistic, atmospheric, beautiful, bittersweet, colourful, comedy, dreamlike, emotional, feel-good, happpiness, humane, insightful, intelligent, lovely, melancholy, mind-bending, philosophy, quirky, quirky romantic, romantic, surreal, surrealism, thought-provoking"
"Eva (2011)","483","Drama|Fantasy|Sci-Fi",NULL
"Fall, The (2006)","483","Adventure|Drama|Fantasy",NULL
"Forrest Gump (1994)","483","Comedy|Drama|Romance|War","shrimp, Vietnam, bubba gump shrimp, lieutenant dan, stupid is as stupid does, bittersweet, emotional, heartwarming, touching"
"Futurama: Bender's Big Score (2007)","483","Animation|Comedy|Sci-Fi",NULL
"Garden State (2004)","483","Comedy|Drama|Romance","psychology"
"Gattaca (1997)","483","Drama|Sci-Fi|Thriller","future, intelligent, thought-provoking"
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)","483","Action|Adventure|Western","spaghetti western"
"Gran Torino (2008)","483","Crime|Drama",NULL
"Gravity (2013)","483","Action|Sci-Fi|IMAX","cliche characters, long shots, predictable, Simple, slow action, visually appealing"
"Great Escape, The (1963)","483","Action|Adventure|Drama|War","POW"
"Groundhog Day (1993)","483","Comedy|Fantasy|Romance",NULL
"Harry Potter and the Prisoner of Azkaban (2004)","483","Adventure|Fantasy|IMAX","Magic, Wizards"
"Hero (Ying xiong) (2002)","483","Action|Adventure|Drama","martial arts"
"Hot Fuzz (2007)","483","Action|Comedy|Crime|Mystery","british comedy"
"Imaginarium of Doctor Parnassus, The (2009)","483","Drama|Fantasy",NULL
"Inception (2010)","483","Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX","action, alternate reality, Leonardo DiCaprio, sci-fi, thought-provoking, visually appealing, dreamlike, surreal, visually appealing, big budget, clever, complicated, dead wife, great soundtrack, heist, intellectual, mindfuck, philosophy, psychological, psychology, suspense, thought-provoking, cerebral, dreamlike, philosophy, thought-provoking"
"Indiana Jones and the Last Crusade (1989)","483","Action|Adventure","archaeology, Holy Grail"
"Interstellar (2014)","483","Sci-Fi|IMAX","black hole, sci-fi, time-travel, Christopher Nolan, sci-fi, time-travel, bad dialogue, philosophical issues, thought-provoking, visually appealing"
"Kill Bill: Vol. 1 (2003)","483","Action|Crime|Thriller","martial arts, revenge"
"King's Speech, The (2010)","483","Drama",NULL
"Kiss Kiss Bang Bang (2005)","483","Comedy|Crime|Mystery|Thriller","black comedy, clever, fast-paced dialogue, good dialogue, Robert Downey Jr., witty, In Netflix queue"
"Labyrinth (1986)","483","Adventure|Fantasy|Musical",NULL
"Life Is Beautiful (La Vita è bella) (1997)","483","Comedy|Drama|Romance|War","Holocaust, bittersweet, emotional, Heartwarming, poignant, sentimental, tear jerker, tearjerking"
"Life of Pi (2012)","483","Adventure|Drama|IMAX","cinematography, India, surreal"
"Lock, Stock & Two Smoking Barrels (1998)","483","Comedy|Crime|Thriller",NULL
"Man on the Moon (1999)","483","Comedy|Drama","Andy Kaufman"
"Midnight in Paris (2011)","483","Comedy|Fantasy|Romance",NULL
"Millennium Actress (Sennen joyû) (2001)","483","Animation|Drama|Romance","In Netflix queue"
"Monty Python's Life of Brian (1979)","483","Comedy","Bible, parody, religion"
"My Neighbor Totoro (Tonari no Totoro) (1988)","483","Animation|Children|Drama|Fantasy","anime"
"Mystery Men (1999)","483","Action|Comedy|Fantasy","superhero"
"Once (2006)","483","Drama|Musical|Romance",NULL
"Others, The (2001)","483","Drama|Horror|Mystery|Thriller",NULL
"Pan's Labyrinth (Laberinto del fauno, El) (2006)","483","Drama|Fantasy|Thriller","atmospheric, bittersweet, visually appealing"
"Paper Birds (Pájaros de papel) (2010)","483","Comedy|Drama",NULL
"Paprika (Papurika) (2006)","483","Animation|Mystery|Sci-Fi","dreamlike"
"Ponyo (Gake no ue no Ponyo) (2008)","483","Adventure|Animation|Children|Fantasy",NULL
"Prestige, The (2006)","483","Drama|Mystery|Sci-Fi|Thriller","ummarti2006, atmospheric, enigmatic"
"Princess Bride, The (1987)","483","Action|Adventure|Comedy|Fantasy|Romance","Inigo Montoya, six-fingered man"
"Princess Mononoke (Mononoke-hime) (1997)","483","Action|Adventure|Animation|Drama|Fantasy","anime, adventure, atmospheric, fantasy world, Studio Ghibli, surreal"
"Pulp Fiction (1994)","483","Comedy|Crime|Drama|Thriller","good dialogue, great soundtrack, non-linear, cult film, drugs, Quentin Tarantino, Tarantino, hit men, 1990s, achronological, action, action packed, aggressive, amazing, amazing dialogues, anthology, assassin, atmospheric, AWESOME, bad ass, bad language, bad-ass, bible, biblical references, big boys with guns, big name actors, Black comedy, black humor, black humour, blood, blood splatters, bloody, bruce willis, brutality, casual violence, character development, characters, classic, classic movie, coke, comedy, conversation, cool, cool style, crime, crime scene scrubbing, cult, cult classic, cult film, dance, dancing, dark, dark comedy, dark humor, dialogue, different, diner, disjointed timeline, disturbing, drama, drug overdose, drugs, drugs & music, ensemble cast, entertaining, entirely dialogue, episodic, exciting, fast paced, fast-paced, film noir, film-noir, foul language, fun, funny, gangster, gangsters, genius, golden watch, good dialogue, good music, gore, great acting, great dialogue, great soundtrack, gritty, guns, Harvey Keitel, heroin, Highly quotable, hit men, hitman, homosexuality, humour, iconic, imdb top 250, innovative, intellectual, intelligent, intense, interesting, intertwining storylines, interwoven storylines, ironic, irony, John Travolta, killer-as-protagonist, los angeles, Mafia, masterpiece, meaningless violence, milkshake, mobster, mobsters, monologue, motherfucker, multiple stories, multiple storylines, neo-noir, noir, non-linear, non-linear timeline, nonlinear, nonlinear narrative, nonlinear storyline, nonlinear timeline, notable soundtrack, offensive, organised crime, organized crime, original, original plot, out of order, Palme d'Or, parody, philosophical, pop culture references, psychological, pulp, Quentin Tarantino, quirky, Quotable, r:disturbing violent content including rape, r:disturbing violent images, r:graphic sexuality, r:some violence, r:strong bloody violence, r:strong language, r:sustained strong stylized violence, r:violence, random, rape, retro, Roger Avary, royal with cheese, Samuel L. Jackson, sarcasm, satire, sexy, smart writing, sophisticated, soundtrack, splatter, Steve Buscemi, storytelling, stylish, stylized, suspense, Tarantino, thought-provoking, thriller, travolta, twist ending, Uma Thurman, unique, unpredictable, unusual, very funny, violence, violent, witty"
"Ratatouille (2007)","483","Animation|Children|Drama","a clever chef rat, inspirational, clever, inspirational"
"Schindler's List (1993)","483","Drama|War","moving, thought-provoking, Holocaust, based on a true story, biography, disturbing, holocaust"
"Secret in Their Eyes, The (El secreto de sus ojos) (2009)","483","Crime|Drama|Mystery|Romance|Thriller",NULL
"Shawshank Redemption, The (1994)","483","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Spirited Away (Sen to Chihiro no kamikakushi) (2001)","483","Adventure|Animation|Fantasy","anime"
"Stardust (2007)","483","Adventure|Comedy|Fantasy|Romance",NULL
"Timecrimes (Cronocrímenes, Los) (2007)","483","Sci-Fi|Thriller",NULL
"Tokyo Godfathers (2003)","483","Adventure|Animation|Drama","In Netflix queue"
"Top Secret! (1984)","483","Comedy",NULL
"Toy Story 3 (2010)","483","Adventure|Animation|Children|Comedy|Fantasy|IMAX",NULL
"Twelve Monkeys (a.k.a. 12 Monkeys) (1995)","483","Mystery|Sci-Fi|Thriller","time travel, time travel, Brad Pitt, Bruce Willis, mindfuck, Post apocalyptic, post-apocalyptic, remake, time travel, twist ending"
"Up (2009)","483","Adventure|Animation|Children|Drama","adventure, Bechdel Test:Fail, cartoon, children, computer animation, divorce, dogs, dreams, Pixar, bittersweet, emotional, heartbreaking, touching"
"V for Vendetta (2006)","483","Action|Sci-Fi|Thriller|IMAX",NULL
"WALL·E (2008)","483","Adventure|Animation|Children|Romance|Sci-Fi","last man on earth, love story, Post apocalyptic, social commentary"
"Wonder Boys (2000)","483","Comedy|Drama","writing"
"Zoolander (2001)","483","Comedy","ben stiller, comedy, David Bowie, goofy, mindless one liners, Will Ferrell"
"Alice in Wonderland (1951)","484","Adventure|Animation|Children|Fantasy|Musical","Disney"
"American History X (1998)","484","Crime|Drama","thought-provoking, racism, edward norton, emotional, politics"
"Beauty and the Beast (1991)","484","Animation|Children|Fantasy|Musical|Romance|IMAX","Disney"
"Boyz N the Hood (1991)","484","Crime|Drama",NULL
"Charlotte's Web (1973)","484","Animation|Children",NULL
"Crash (2004)","484","Crime|Drama","racism"
"Dazed and Confused (1993)","484","Comedy",NULL
"Departed, The (2006)","484","Crime|Drama|Thriller","way too long, Leonardo DiCaprio, suspense, twist ending, undercover cop, atmospheric, Jack Nicholson, Leonardo DiCaprio, Martin Scorsese, suspense"
"Dumbo (1941)","484","Animation|Children|Drama|Musical","Disney"
"Fight Club (1999)","484","Action|Crime|Drama|Thriller","dark comedy, psychology, thought-provoking, twist ending, dark comedy, violence, action, atmospheric, based on a book, Brad Pitt, challenging, Chuck Palahniuk, classic, clever, complicated, consumerism, crime, dark, dark comedy, David Fincher, disturbing, double life, Edward Norton, fighting, great acting, helena bonham carter, imaginary friend, imdb top 250, mental illness, mind-blowing, mindfuck, narrated, Nudity (Topless), Palahnuik, philosophical, philosophy, postmodern, powerful ending, psychological, psychological thriller, psychology, quirky, satirical, schizophrenia, social commentary, societal criticism, stylized, surreal, TERRORISM, thought-provoking, twist, twist ending, violence, violent"
"Forrest Gump (1994)","484","Comedy|Drama|Romance|War","shrimp, Vietnam, bubba gump shrimp, lieutenant dan, stupid is as stupid does, bittersweet, emotional, heartwarming, touching"
"Half Baked (1998)","484","Comedy",NULL
"Jungle Book, The (1967)","484","Animation|Children|Comedy|Musical","Disney"
"Lion King, The (1994)","484","Adventure|Animation|Children|Drama|Musical|IMAX","Disney, Disney animated feature, Oscar (Best Music - Original Score), soundtrack, Disney"
"Little Mermaid, The (1989)","484","Animation|Children|Comedy|Musical|Romance",NULL
"Peter Pan (1953)","484","Animation|Children|Fantasy|Musical",NULL
"Pinocchio (1940)","484","Animation|Children|Fantasy|Musical","Disney"
"Ratatouille (2007)","484","Animation|Children|Drama","a clever chef rat, inspirational, clever, inspirational"
"Requiem for a Dream (2000)","484","Drama","drug abuse, depressing, psychology"
"Set It Off (1996)","484","Action|Crime",NULL
"Shawshank Redemption, The (1994)","484","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Snow White and the Seven Dwarfs (1937)","484","Animation|Children|Drama|Fantasy|Musical","Disney"
"Superbad (2007)","484","Comedy","friendship, high school, Michael Cera, nerds, self discovery, shenanigans, virginity"
"Sword in the Stone, The (1963)","484","Animation|Children|Fantasy|Musical","Disney, King Arthur"
"Tangled (2010)","484","Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX",NULL
"Trailer Park Boys (1999)","484","Comedy|Crime",NULL
"Tyler Perry's I Can Do Bad All by Myself (2009)","484","Comedy|Drama",NULL
"Vanilla Sky (2001)","484","Mystery|Romance|Sci-Fi|Thriller",NULL
"Wizard of Oz, The (1939)","484","Adventure|Children|Fantasy|Musical","Dorothy, Toto"
"Apollo 13 (1995)","485","Adventure|Drama|IMAX","moon, NASA, space"
"Clear and Present Danger (1994)","485","Action|Crime|Drama|Thriller","Tom Clancy"
"Crimson Tide (1995)","485","Drama|Thriller|War","submarine"
"Dances with Wolves (1990)","485","Adventure|Drama|Western","American Indians, Native Americans"
"Die Hard: With a Vengeance (1995)","485","Action|Crime|Thriller",NULL
"Forrest Gump (1994)","485","Comedy|Drama|Romance|War","shrimp, Vietnam, bubba gump shrimp, lieutenant dan, stupid is as stupid does, bittersweet, emotional, heartwarming, touching"
"Net, The (1995)","485","Action|Crime|Thriller","computers"
"Outbreak (1995)","485","Action|Drama|Sci-Fi|Thriller",NULL
"Silence of the Lambs, The (1991)","485","Crime|Horror|Thriller","Hannibal Lector, disturbing, drama, gothic, psychology, suspense"
"True Lies (1994)","485","Action|Adventure|Comedy|Romance|Thriller","spies"
"Apollo 13 (1995)","486","Adventure|Drama|IMAX","moon, NASA, space"
"Batman Forever (1995)","486","Action|Adventure|Comedy|Crime","superhero, superhero"
"Braveheart (1995)","486","Action|Drama|War","beautiful scenery, epic, historical, inspirational, Medieval, mel gibson, Oscar (Best Cinematography), revenge, sword fight, Scotland"
"Crimson Tide (1995)","486","Drama|Thriller|War","submarine"
"Crow, The (1994)","486","Action|Crime|Fantasy|Thriller",NULL
